id_venta,fecha_venta,id_empleado,antiguedad_vendedor,id_cliente,nombre_cliente,email_cliente,genero_cliente,edad_cliente,ciudad_cliente,region_cliente,canal_venta,producto,categoria_producto,precio_unitario,cantidad,descuento_pct
1207,2023-05-28,9,2,489,Luis Díaz,correo@,,150,Valparaíso,Metropolitana,Tienda,Maquillaje,,750000,100,1.5
1208,2023-04-28,99,50,65,Juan Pérez,cliente@mail.cl,Hombre,35,Valparaíso,,Tienda,Lavadora,,-1000,100,0.5
1209,2023-12-08,77,10,134,Carlos Soto,sin_email,,35,Temuco,Araucanía,App,Perfume,Electrohogar,700000,2,-0.2
1210,2023-03-04,79,5,151,Carlos Soto,user@gmail.com,,45,,Biobío,Tienda,Perfume,,700000,0,1.5
1211,2023-07-08,82,-1,115,María González,,Otro,25,Valparaíso,Araucanía,CallCenter,Notebook,Belleza,750000,-1,0.05
1212,2023-12-26,97,1,64,,cliente@mail.cl,Mujer,45,Antofagasta,Biobío,App,Notebook,Belleza,35000,2,
1213,2023-02-18,6,-1,343,,user@gmail.com,Hombre,,Antofagasta,Antofagasta,Tienda,Lavadora,Belleza,700000,2,0.5
1214,2023-11-23,91,0,427,Carlos Soto,sin_email,Otro,60,Valparaíso,,Tienda,Maquillaje,Tecnología,35000,3,-0.2
1215,2023-09-14,23,-1,363,María González,correo@,Hombre,45,Valparaíso,Metropolitana,Web,Lavadora,Belleza,99999999,0,1.5
1216,2023-08-12,59,2,407,Luis Díaz,correo@,Hombre,150,Temuco,Antofagasta,Tienda,Maquillaje,Tecnología,750000,2,-0.2
1217,2023-05-21,91,50,352,Juan Pérez,cliente@mail.cl,Mujer,150,Valparaíso,Araucanía,CallCenter,,Belleza,35000,-1,-0.2
1218,2023-08-03,98,10,158,Juan Pérez,correo@,Hombre,60,,Antofagasta,CallCenter,Maquillaje,Belleza,99999999,1,1.5
1219,2023-07-30,46,50,77,Luis Díaz,user@gmail.com,X,18,Temuco,Araucanía,Web,Perfume,Tecnología,35000,0,0
1220,2023-11-14,38,10,491,Luis Díaz,user@gmail.com,X,18,Talca,,App,Lavadora,Belleza,35000,3,0.1
1221,2023-02-01,14,-1,146,Luis Díaz,sin_email,Otro,60,Talca,Araucanía,CallCenter,Maquillaje,Tecnología,700000,100,0.5
1222,2023-06-07,72,1,343,Ana Rojas,correo@,Otro,60,Antofagasta,Antofagasta,Web,Maquillaje,Belleza,15000,2,0.5
1223,2023-10-12,62,1,463,Carlos Soto,cliente@mail.cl,X,45,Santiago,Metropolitana,Tienda,Perfume,,-1000,-1,
1224,2023-11-01,35,2,225,Juan Pérez,sin_email,Otro,60,Santiago,,CallCenter,Maquillaje,,35000,0,
1225,2023-10-13,19,0,405,Luis Díaz,sin_email,Mujer,,Temuco,Biobío,,Lavadora,Belleza,35000,-1,
1226,2023-05-24,30,-1,313,Carlos Soto,correo@,Mujer,25,Talca,Antofagasta,Tienda,Notebook,Tecnología,35000,-1,0.5
1227,2023-01-19,78,10,103,Carlos Soto,sin_email,Otro,18,Temuco,,,Perfume,,15000,100,-0.2
1228,2023-01-18,84,-1,407,María González,correo@,,18,Antofagasta,,CallCenter,Notebook,Tecnología,99999999,3,
1229,2023-09-14,25,2,347,María González,cliente@mail.cl,Mujer,,Valparaíso,Metropolitana,App,Lavadora,Tecnología,750000,0,1.5
1230,2023-03-19,40,5,301,Juan Pérez,cliente@mail.cl,Otro,-5,Santiago,Antofagasta,Tienda,Perfume,,700000,2,0.1
1231,2023-06-24,88,5,428,Juan Pérez,correo@,Otro,,Santiago,,CallCenter,Perfume,,15000,3,0.05
1232,2023-07-13,14,2,466,Carlos Soto,sin_email,Hombre,,Valparaíso,Biobío,CallCenter,,Electrohogar,99999999,2,0.5
1233,2023-04-23,26,10,88,Luis Díaz,user@gmail.com,,60,Talca,Biobío,Web,Notebook,Tecnología,35000,1,1.5
1234,2023-04-24,87,50,371,María González,user@gmail.com,X,35,Santiago,Biobío,App,Lavadora,,99999999,-1,0.1
1235,2023-08-10,22,2,303,María González,user@gmail.com,Otro,35,Valparaíso,Antofagasta,App,,Tecnología,15000,1,0.1
1236,2023-06-15,48,10,168,Carlos Soto,user@gmail.com,Otro,,Temuco,Antofagasta,App,Lavadora,Electrohogar,15000,-1,0
1237,2023-11-15,83,1,435,Juan Pérez,user@gmail.com,Mujer,60,Santiago,Metropolitana,Web,Perfume,,15000,100,1.5
1238,2023-05-12,51,2,170,Juan Pérez,sin_email,X,25,Talca,,CallCenter,Notebook,,750000,3,0.5
1239,2023-09-21,3,10,135,Carlos Soto,correo@,X,35,Antofagasta,,Tienda,Notebook,Belleza,-1000,2,
1240,2023-02-24,42,2,50,Carlos Soto,user@gmail.com,,-5,Antofagasta,Biobío,CallCenter,Maquillaje,Belleza,700000,100,-0.2
1241,2023-12-25,19,2,432,María González,user@gmail.com,,150,Antofagasta,,Tienda,Notebook,Electrohogar,750000,2,
1242,2023-05-11,73,50,340,Juan Pérez,correo@,Mujer,60,Santiago,Metropolitana,,Maquillaje,,750000,3,0.1
1243,2023-10-15,28,50,347,Carlos Soto,sin_email,X,,Santiago,Metropolitana,Web,,,-1000,0,0.1
1244,2023-09-23,84,10,134,Luis Díaz,sin_email,Otro,25,Antofagasta,Antofagasta,App,,,750000,1,0.05
1245,2023-06-11,45,10,347,María González,user@gmail.com,,25,Talca,Biobío,App,Perfume,Tecnología,15000,1,
1246,2023-03-28,71,0,137,María González,correo@,,45,Temuco,,CallCenter,Perfume,Electrohogar,15000,2,0
1247,2023-02-24,78,2,245,,,X,25,Valparaíso,Antofagasta,Tienda,,Electrohogar,99999999,2,0.1
1248,2023-10-15,63,5,109,Carlos Soto,user@gmail.com,Mujer,35,Temuco,Biobío,,Notebook,Tecnología,35000,2,0.1
1249,2023-06-27,73,2,313,Juan Pérez,,Otro,,Temuco,,,Maquillaje,,750000,3,-0.2
1250,2023-12-15,19,2,287,Carlos Soto,user@gmail.com,X,150,Antofagasta,,Web,Maquillaje,,35000,0,-0.2
1251,2023-01-08,47,10,21,Juan Pérez,user@gmail.com,X,35,Temuco,Metropolitana,CallCenter,Notebook,Tecnología,700000,1,0.05
1252,2023-11-17,14,2,90,Ana Rojas,user@gmail.com,Otro,60,Valparaíso,Araucanía,,,Electrohogar,15000,100,1.5
1253,2023-11-09,38,-1,296,Carlos Soto,cliente@mail.cl,,150,Santiago,Araucanía,Tienda,Perfume,Belleza,99999999,-1,0.05
1254,2023-09-04,53,2,112,Luis Díaz,cliente@mail.cl,X,60,Temuco,,Tienda,Maquillaje,,700000,3,0.05
1255,2023-11-19,61,-1,301,Juan Pérez,correo@,,25,Santiago,,CallCenter,Perfume,Electrohogar,99999999,1,-0.2
1256,2023-09-12,36,50,77,Juan Pérez,cliente@mail.cl,Mujer,-5,Temuco,Metropolitana,CallCenter,Notebook,Electrohogar,-1000,0,
1257,2023-11-24,40,5,177,Juan Pérez,sin_email,Otro,18,Talca,Biobío,App,Perfume,Electrohogar,15000,3,
1258,2023-02-23,81,10,343,,correo@,X,150,Talca,,App,Lavadora,,700000,100,
1259,2023-09-06,30,2,148,Juan Pérez,sin_email,Hombre,,Talca,Antofagasta,CallCenter,Lavadora,Belleza,-1000,1,1.5
1260,2023-08-27,9,-1,101,María González,cliente@mail.cl,Hombre,45,Temuco,Antofagasta,App,Lavadora,,700000,3,-0.2
1261,2023-08-17,64,-1,246,Carlos Soto,user@gmail.com,X,18,Antofagasta,,Tienda,Notebook,Tecnología,99999999,1,0
1262,2023-03-08,33,50,117,Luis Díaz,,Otro,25,Valparaíso,Biobío,App,Lavadora,Tecnología,-1000,1,0.5
1263,2023-02-20,52,-1,92,,sin_email,,25,Antofagasta,Metropolitana,Tienda,Perfume,Electrohogar,-1000,0,0.5
1264,2023-04-07,89,1,401,Luis Díaz,cliente@mail.cl,,,Valparaíso,Biobío,Web,Maquillaje,,15000,-1,0
1265,2023-04-02,14,0,28,Ana Rojas,correo@,,18,Temuco,,App,Maquillaje,Tecnología,35000,0,
1266,2023-09-21,75,5,425,Juan Pérez,correo@,Hombre,45,Santiago,Antofagasta,Tienda,Lavadora,Electrohogar,99999999,1,0.5
1267,2023-10-18,53,50,450,Carlos Soto,user@gmail.com,Hombre,150,Temuco,Antofagasta,App,Lavadora,Electrohogar,99999999,3,1.5
1268,2023-04-06,99,50,25,María González,cliente@mail.cl,Mujer,150,Santiago,Metropolitana,App,Maquillaje,Belleza,-1000,100,-0.2
1269,2023-03-29,59,2,58,Juan Pérez,user@gmail.com,Hombre,18,Santiago,Antofagasta,App,Notebook,Belleza,-1000,0,0.5
1270,2023-03-19,78,1,498,Luis Díaz,,Otro,60,Valparaíso,Araucanía,Tienda,Perfume,Tecnología,15000,-1,1.5
1271,2023-10-15,94,2,297,Juan Pérez,correo@,X,35,Santiago,Araucanía,,Notebook,Electrohogar,35000,1,-0.2
1272,2023-04-30,41,2,134,María González,correo@,Mujer,-5,Antofagasta,Araucanía,CallCenter,,Tecnología,99999999,100,1.5
1273,2023-10-29,68,10,331,,correo@,Otro,60,Antofagasta,,App,Notebook,,750000,0,0
1274,2023-06-14,68,10,249,Luis Díaz,correo@,Otro,150,Antofagasta,Antofagasta,CallCenter,Lavadora,,750000,0,0.05
1275,2023-07-01,92,10,38,Ana Rojas,user@gmail.com,Otro,35,Santiago,Biobío,Web,Maquillaje,Tecnología,35000,0,0
1276,2023-08-11,8,1,390,Carlos Soto,cliente@mail.cl,,-5,Santiago,,CallCenter,Maquillaje,Tecnología,700000,0,0.5
1277,2023-11-07,2,2,429,Carlos Soto,correo@,,-5,,Metropolitana,App,Maquillaje,Electrohogar,15000,100,-0.2
1278,2023-01-07,86,0,75,,cliente@mail.cl,Otro,-5,Temuco,Araucanía,CallCenter,Maquillaje,Tecnología,35000,3,1.5
1279,2023-11-26,41,5,142,Carlos Soto,sin_email,,25,Talca,Antofagasta,CallCenter,Lavadora,Belleza,750000,-1,0.5
1280,2023-09-20,55,10,322,Luis Díaz,sin_email,Otro,,Antofagasta,Antofagasta,CallCenter,Notebook,,-1000,-1,0.5
1281,2023-06-10,16,10,168,María González,cliente@mail.cl,Otro,-5,Talca,Metropolitana,Tienda,Notebook,Electrohogar,750000,1,0.05
1282,2023-05-31,93,50,259,María González,correo@,,45,Temuco,Biobío,Web,Maquillaje,Tecnología,-1000,2,
1283,2023-03-26,62,2,373,Ana Rojas,correo@,Otro,18,Temuco,Metropolitana,,Maquillaje,Electrohogar,15000,3,0.5
1284,2023-05-27,48,2,355,,cliente@mail.cl,Mujer,150,Valparaíso,,Tienda,Notebook,Tecnología,-1000,1,0.05
1285,2023-04-22,30,1,225,Carlos Soto,cliente@mail.cl,Mujer,45,Antofagasta,Antofagasta,Tienda,Lavadora,Belleza,35000,1,-0.2
1286,2023-02-05,12,1,152,Ana Rojas,user@gmail.com,Otro,18,Valparaíso,Antofagasta,Web,Notebook,Tecnología,-1000,0,-0.2
1287,2023-10-12,35,10,19,María González,user@gmail.com,,60,Antofagasta,Biobío,CallCenter,Maquillaje,,700000,2,1.5
1288,2023-07-07,11,2,146,María González,sin_email,,,Valparaíso,Metropolitana,Web,Notebook,Tecnología,35000,2,
1289,2023-03-23,64,0,448,Juan Pérez,user@gmail.com,X,60,Temuco,,Web,Notebook,Tecnología,15000,3,0.05
1290,2023-01-02,50,5,241,Ana Rojas,sin_email,,18,Talca,,Web,Notebook,Belleza,35000,2,0
1291,2023-10-30,85,2,372,Juan Pérez,sin_email,Hombre,45,Santiago,Biobío,Tienda,Maquillaje,Tecnología,700000,1,-0.2
1292,2023-07-16,21,50,381,María González,sin_email,,18,Talca,,Web,Perfume,,15000,2,
1293,2023-01-11,69,2,344,Luis Díaz,cliente@mail.cl,Otro,-5,Antofagasta,,App,Perfume,Tecnología,750000,2,1.5
1294,2023-08-22,48,-1,237,Carlos Soto,user@gmail.com,X,25,Santiago,Antofagasta,Tienda,,Belleza,700000,-1,0
1295,2023-07-14,20,1,35,Luis Díaz,user@gmail.com,,150,Talca,,Tienda,Perfume,Belleza,15000,1,-0.2
1296,2023-04-29,67,50,190,Luis Díaz,cliente@mail.cl,Mujer,60,Temuco,Antofagasta,Web,Maquillaje,Electrohogar,-1000,100,-0.2
1297,2023-01-20,44,5,1,Luis Díaz,correo@,Otro,150,Temuco,Metropolitana,CallCenter,Notebook,Tecnología,35000,2,1.5
1298,2023-09-18,33,10,484,María González,correo@,X,25,Talca,Biobío,Tienda,Perfume,Tecnología,15000,2,1.5
1299,2023-10-20,73,50,153,Ana Rojas,correo@,,-5,Santiago,,Tienda,Notebook,,35000,0,0.1
1300,2023-09-13,61,2,429,Ana Rojas,correo@,Hombre,-5,Valparaíso,Biobío,App,Lavadora,Electrohogar,-1000,2,0.5
1301,2023-08-10,9,10,433,Juan Pérez,correo@,X,60,Valparaíso,Antofagasta,App,Maquillaje,Belleza,15000,2,0.5
1302,2023-08-14,68,2,126,,user@gmail.com,,60,Santiago,,Tienda,Notebook,Electrohogar,750000,-1,0
1303,2023-02-22,35,10,491,Ana Rojas,sin_email,Mujer,-5,Antofagasta,Antofagasta,App,Perfume,,700000,1,0.5
1304,2023-12-21,81,5,482,María González,cliente@mail.cl,X,35,Talca,,Web,,,15000,3,0
1305,2023-12-08,98,1,345,Luis Díaz,cliente@mail.cl,Mujer,150,Valparaíso,Antofagasta,Web,Notebook,,-1000,1,
1306,2023-12-30,88,5,400,Ana Rojas,correo@,,,Talca,Antofagasta,CallCenter,Perfume,Tecnología,15000,0,-0.2
1307,2023-10-07,96,-1,226,María González,sin_email,Mujer,25,,Araucanía,App,Maquillaje,Belleza,35000,1,0.1
1308,2023-03-22,65,0,221,Luis Díaz,user@gmail.com,X,150,Antofagasta,Antofagasta,App,Perfume,Belleza,99999999,2,0.1
1309,2023-07-21,8,1,403,Juan Pérez,sin_email,,25,Antofagasta,Metropolitana,App,Lavadora,Belleza,15000,0,-0.2
1310,2023-06-07,45,5,407,Juan Pérez,sin_email,Hombre,35,Antofagasta,,Tienda,Notebook,Electrohogar,750000,1,1.5
1311,2023-04-30,87,-1,211,,cliente@mail.cl,Mujer,,Santiago,Araucanía,Web,Perfume,Belleza,15000,0,0.05
1312,2023-02-28,47,0,25,Luis Díaz,sin_email,Otro,45,Valparaíso,Antofagasta,Tienda,Notebook,,700000,3,0.05
1313,2023-08-03,40,-1,16,María González,user@gmail.com,Mujer,25,Antofagasta,Antofagasta,,Perfume,Tecnología,15000,1,0.5
1314,2023-05-08,76,2,182,Carlos Soto,sin_email,,150,Talca,,Tienda,Lavadora,Tecnología,99999999,100,1.5
1315,2023-08-12,54,2,499,María González,cliente@mail.cl,,18,,Araucanía,CallCenter,Perfume,Tecnología,35000,2,0
1316,2023-07-28,76,10,329,,user@gmail.com,Mujer,,Valparaíso,Antofagasta,CallCenter,Notebook,Electrohogar,15000,0,
1317,2023-04-25,46,1,129,Juan Pérez,user@gmail.com,Hombre,-5,Antofagasta,,CallCenter,Perfume,Tecnología,750000,100,0.1
1318,2023-07-28,47,2,42,Juan Pérez,,,-5,Santiago,Araucanía,,Notebook,Electrohogar,-1000,100,0.5
1319,2023-01-14,15,50,403,Juan Pérez,,Mujer,35,Santiago,,Tienda,Perfume,Electrohogar,15000,-1,-0.2
1320,2023-01-09,19,-1,481,Ana Rojas,correo@,,25,Talca,Antofagasta,Web,Perfume,,15000,0,1.5
1321,2023-02-09,26,1,418,,correo@,Hombre,45,Santiago,Araucanía,Tienda,Maquillaje,Tecnología,700000,100,0.1
1322,2023-08-25,52,50,336,María González,sin_email,,25,Santiago,,CallCenter,Notebook,Electrohogar,750000,-1,0
1323,2023-10-08,93,2,236,,correo@,Hombre,-5,,,Tienda,Notebook,,99999999,100,0
1324,2023-12-25,22,10,360,María González,user@gmail.com,X,60,Talca,Metropolitana,App,Notebook,Electrohogar,-1000,2,0.05
1325,2023-07-20,21,5,439,,user@gmail.com,X,18,Valparaíso,Araucanía,,Maquillaje,,35000,3,0.5
1326,2023-09-03,51,10,402,Luis Díaz,sin_email,Hombre,,Talca,,App,,,15000,-1,-0.2
1327,2023-10-05,38,50,34,,cliente@mail.cl,Otro,35,Temuco,Araucanía,CallCenter,Notebook,Tecnología,99999999,3,0.1
1328,2023-08-23,20,0,345,María González,sin_email,Mujer,60,Santiago,,CallCenter,,Electrohogar,-1000,0,
1329,2023-01-04,29,2,381,Ana Rojas,,X,150,Valparaíso,Metropolitana,CallCenter,Lavadora,Electrohogar,35000,2,0
1330,2023-06-03,51,50,45,Ana Rojas,cliente@mail.cl,Mujer,45,Talca,,App,Notebook,,99999999,-1,0.1
1331,2023-01-29,4,0,134,Ana Rojas,sin_email,,60,Talca,Metropolitana,App,Perfume,Electrohogar,750000,0,-0.2
1332,2023-04-19,55,0,21,Luis Díaz,sin_email,Otro,150,Antofagasta,Araucanía,CallCenter,Notebook,,750000,100,0.1
1333,2023-04-08,71,-1,122,Juan Pérez,user@gmail.com,Hombre,60,Santiago,Antofagasta,CallCenter,Lavadora,,-1000,1,0.5
1334,2023-08-03,92,1,70,María González,cliente@mail.cl,,45,Santiago,Antofagasta,Tienda,Perfume,Belleza,35000,0,0.05
1335,2023-10-20,28,-1,352,María González,cliente@mail.cl,Mujer,,Temuco,Biobío,,Perfume,,750000,3,0.1
1336,2023-03-16,4,2,361,Carlos Soto,correo@,Mujer,60,Valparaíso,,App,Notebook,Electrohogar,-1000,2,1.5
1337,2023-11-22,22,0,48,Ana Rojas,sin_email,,35,Talca,Biobío,Tienda,Perfume,Electrohogar,750000,2,0.05
1338,2023-05-26,76,50,491,Juan Pérez,correo@,X,-5,Valparaíso,Araucanía,Web,Notebook,Tecnología,750000,0,-0.2
1339,2023-05-08,45,5,39,Juan Pérez,user@gmail.com,X,25,,Antofagasta,Web,Notebook,,99999999,100,0.05
1340,2023-12-07,67,0,287,María González,cliente@mail.cl,Otro,60,Antofagasta,Araucanía,Web,Perfume,,99999999,1,0.1
1341,2023-02-11,86,50,490,Juan Pérez,correo@,Mujer,35,Antofagasta,,App,Notebook,Belleza,750000,3,0.1
1342,2023-12-22,66,5,10,Luis Díaz,cliente@mail.cl,X,25,Santiago,Metropolitana,Web,Maquillaje,Electrohogar,700000,0,1.5
1343,2023-02-10,88,-1,30,Juan Pérez,correo@,Hombre,,Valparaíso,Metropolitana,Web,Notebook,Tecnología,99999999,0,0
1344,2023-02-03,34,-1,244,Juan Pérez,,Hombre,150,Antofagasta,Antofagasta,CallCenter,Perfume,,35000,2,1.5
1345,2023-01-17,91,1,274,María González,sin_email,Hombre,25,Santiago,Araucanía,CallCenter,Maquillaje,,-1000,3,0.1
1346,2023-06-14,55,50,444,Juan Pérez,user@gmail.com,,150,Talca,Araucanía,Web,Lavadora,,-1000,1,
1347,2023-06-02,1,0,88,,correo@,Otro,60,,Metropolitana,Web,Maquillaje,Belleza,35000,2,0.05
1348,2023-03-17,72,10,244,María González,user@gmail.com,X,35,Talca,Biobío,Tienda,Lavadora,,35000,0,1.5
1349,2023-03-28,87,-1,381,María González,sin_email,Hombre,-5,Antofagasta,,CallCenter,Maquillaje,Belleza,35000,2,1.5
1350,2023-04-27,38,-1,329,Luis Díaz,cliente@mail.cl,Otro,60,,Araucanía,Web,,,35000,2,
1351,2023-12-28,6,1,479,María González,correo@,Hombre,150,Talca,Biobío,CallCenter,,Tecnología,15000,-1,
1352,2023-12-08,86,5,15,Juan Pérez,correo@,Mujer,45,Temuco,Araucanía,Web,Maquillaje,Belleza,-1000,2,
1353,2023-01-27,25,1,4,,correo@,Hombre,25,Santiago,,App,Perfume,Belleza,15000,100,0
1354,2023-11-09,82,0,191,Ana Rojas,correo@,Otro,60,Valparaíso,,,Notebook,Belleza,750000,2,0.1
1355,2023-10-14,17,50,168,Luis Díaz,user@gmail.com,,150,Talca,,App,Lavadora,Tecnología,750000,100,0.1
1356,2023-05-14,61,2,9,Ana Rojas,correo@,,,Santiago,Antofagasta,App,Maquillaje,,-1000,3,-0.2
1357,2023-08-07,12,2,109,María González,,Hombre,25,Temuco,Biobío,Web,Perfume,Belleza,750000,2,0
1358,2023-06-17,6,50,137,Juan Pérez,cliente@mail.cl,Hombre,,Valparaíso,Antofagasta,,Maquillaje,Belleza,35000,1,-0.2
1359,2023-04-08,90,5,154,María González,correo@,Otro,150,Valparaíso,Araucanía,Tienda,Perfume,Belleza,15000,100,-0.2
1360,2023-09-25,27,-1,388,Carlos Soto,cliente@mail.cl,Mujer,35,Valparaíso,Araucanía,CallCenter,Lavadora,,35000,100,-0.2
1361,2023-08-25,8,5,209,María González,user@gmail.com,,18,,,App,Perfume,Belleza,750000,0,0.5
1362,2023-11-05,83,-1,272,María González,correo@,Otro,,Valparaíso,Biobío,,Notebook,Electrohogar,99999999,3,-0.2
1363,2023-06-22,65,-1,143,Ana Rojas,correo@,Hombre,60,Santiago,Antofagasta,,,Tecnología,15000,2,1.5
1364,2023-07-09,57,2,99,Carlos Soto,sin_email,X,-5,Talca,,Tienda,,Belleza,35000,1,0.05
1365,2023-05-02,93,5,377,Ana Rojas,sin_email,X,60,Santiago,Biobío,App,Lavadora,,-1000,0,1.5
1366,2023-02-15,99,1,308,Luis Díaz,,Otro,25,Antofagasta,,CallCenter,Maquillaje,Belleza,35000,3,1.5
1367,2023-03-05,40,-1,69,,sin_email,Otro,35,Santiago,Araucanía,CallCenter,Maquillaje,Tecnología,99999999,100,0.1
1368,2023-05-10,14,10,247,María González,cliente@mail.cl,X,150,Antofagasta,Biobío,Tienda,Perfume,Belleza,750000,1,0.5
1369,2023-11-06,35,10,261,Luis Díaz,cliente@mail.cl,Mujer,45,Temuco,Araucanía,App,Lavadora,Belleza,15000,2,-0.2
1370,2023-12-29,48,1,276,Ana Rojas,cliente@mail.cl,Mujer,-5,Temuco,Biobío,Tienda,Maquillaje,,-1000,-1,0.1
1371,2023-07-12,84,10,79,Juan Pérez,user@gmail.com,Hombre,35,Talca,Biobío,Tienda,Maquillaje,Belleza,15000,-1,0
1372,2023-11-03,56,0,146,Juan Pérez,,Hombre,,Santiago,Biobío,CallCenter,Perfume,Belleza,-1000,3,0
1373,2023-06-30,49,-1,111,Luis Díaz,user@gmail.com,,,Santiago,Metropolitana,,Notebook,,15000,1,0.1
1374,2023-10-19,13,1,258,Luis Díaz,,,60,Antofagasta,Metropolitana,App,Perfume,Tecnología,750000,0,0.05
1375,2023-10-09,61,5,93,Luis Díaz,user@gmail.com,,45,Antofagasta,,Web,Perfume,Belleza,-1000,1,0.1
1376,2023-01-29,49,-1,13,,user@gmail.com,,35,Valparaíso,,Tienda,Lavadora,Tecnología,700000,100,0.1
1377,2023-05-29,46,1,260,Juan Pérez,correo@,,18,Talca,,App,Maquillaje,,15000,-1,0.5
1378,2023-09-24,62,2,426,Carlos Soto,cliente@mail.cl,Mujer,-5,,Biobío,App,Maquillaje,,15000,3,0
1379,2023-10-23,8,5,109,Luis Díaz,user@gmail.com,Otro,25,Talca,Biobío,Tienda,Maquillaje,,35000,2,0
1380,2023-01-11,43,2,330,,correo@,Otro,35,Antofagasta,Araucanía,Tienda,Notebook,Electrohogar,-1000,1,-0.2
1381,2023-06-13,20,-1,189,Juan Pérez,,Otro,35,Valparaíso,Araucanía,Tienda,Maquillaje,Belleza,99999999,-1,1.5
1382,2023-04-23,97,5,95,Juan Pérez,correo@,Otro,18,Antofagasta,Biobío,Tienda,Lavadora,,700000,0,0.1
1383,2023-07-06,90,10,105,Carlos Soto,correo@,,60,Talca,,,Perfume,,750000,3,0.1
1384,2023-10-22,39,1,8,María González,cliente@mail.cl,,150,Antofagasta,Metropolitana,,Notebook,Tecnología,35000,2,0.05
1385,2023-08-20,85,-1,67,Juan Pérez,user@gmail.com,X,150,Antofagasta,Biobío,CallCenter,Lavadora,Electrohogar,700000,1,
1386,2023-08-15,49,0,496,María González,cliente@mail.cl,,-5,Valparaíso,,Web,Perfume,Electrohogar,-1000,0,
1387,2023-11-06,64,5,191,Ana Rojas,cliente@mail.cl,X,-5,Temuco,Antofagasta,App,Lavadora,Electrohogar,700000,2,0
1388,2023-04-08,62,5,366,Juan Pérez,correo@,X,25,,Biobío,Web,Maquillaje,,15000,100,0.05
1389,2023-02-24,54,50,256,Juan Pérez,sin_email,Hombre,35,Talca,Antofagasta,CallCenter,Perfume,,15000,-1,0.5
1390,2023-04-21,9,-1,9,María González,correo@,,45,Antofagasta,Araucanía,CallCenter,Maquillaje,Electrohogar,35000,100,-0.2
1391,2023-06-01,88,-1,478,Carlos Soto,cliente@mail.cl,Otro,35,Santiago,Araucanía,,Perfume,Tecnología,-1000,-1,0.05
1392,2023-09-03,37,2,117,Carlos Soto,cliente@mail.cl,,150,Santiago,,CallCenter,Perfume,,-1000,0,0
1393,2023-03-10,49,50,267,Luis Díaz,cliente@mail.cl,Mujer,25,Talca,,,,,700000,100,0.5
1394,2023-11-08,41,10,99,Juan Pérez,correo@,Hombre,35,Temuco,Metropolitana,App,Notebook,,35000,-1,0.1
1395,2023-10-16,17,2,485,Ana Rojas,user@gmail.com,X,18,Valparaíso,Metropolitana,App,Lavadora,Electrohogar,-1000,3,0.5
1396,2023-09-07,88,50,298,Luis Díaz,user@gmail.com,Hombre,150,Antofagasta,Antofagasta,Tienda,Maquillaje,Electrohogar,99999999,0,1.5
1397,2023-02-05,21,2,397,María González,sin_email,Mujer,35,Temuco,Biobío,Tienda,Maquillaje,Tecnología,99999999,-1,0.05
1398,2023-08-27,51,10,164,,correo@,X,35,Valparaíso,,App,Perfume,Tecnología,15000,1,0
1399,2023-05-28,59,50,376,María González,user@gmail.com,,150,Santiago,,App,Lavadora,Electrohogar,700000,-1,0.05
1400,2023-08-15,39,50,141,Carlos Soto,user@gmail.com,Otro,45,Santiago,,Web,Lavadora,,750000,100,0.1
1401,2023-09-01,55,0,268,,sin_email,Hombre,150,Talca,,CallCenter,Lavadora,Belleza,15000,3,
1402,2023-12-03,41,2,37,Ana Rojas,user@gmail.com,,18,Valparaíso,Biobío,Tienda,Maquillaje,Tecnología,35000,2,0.1
1403,2023-12-31,39,2,74,María González,cliente@mail.cl,,18,Santiago,,CallCenter,Maquillaje,Tecnología,-1000,2,0
1404,2023-07-20,13,5,73,Luis Díaz,cliente@mail.cl,,35,Talca,,App,,Electrohogar,15000,-1,1.5
1405,2023-06-03,64,10,308,Luis Díaz,user@gmail.com,Mujer,-5,Valparaíso,Metropolitana,Web,Perfume,Belleza,750000,2,-0.2
1406,2023-03-14,11,1,199,Ana Rojas,user@gmail.com,X,45,Talca,Antofagasta,Tienda,Maquillaje,Tecnología,750000,-1,0.5
1407,2023-07-20,19,0,130,,cliente@mail.cl,Otro,35,Santiago,Metropolitana,,Lavadora,Tecnología,99999999,3,0.5
1408,2023-10-23,11,50,246,Luis Díaz,,Otro,150,Valparaíso,Antofagasta,Tienda,Perfume,Belleza,35000,2,0.1
1409,2023-01-17,77,50,312,Juan Pérez,,Mujer,35,,Biobío,CallCenter,Lavadora,Electrohogar,15000,100,0.05
1410,2023-05-09,46,50,60,,,,25,Santiago,,App,Maquillaje,Tecnología,700000,100,
1411,2023-08-05,45,0,279,Ana Rojas,sin_email,Mujer,25,Valparaíso,,Tienda,Lavadora,,15000,1,0.05
1412,2023-03-02,1,50,103,María González,sin_email,Otro,-5,,,Web,Lavadora,Belleza,99999999,-1,1.5
1413,2023-04-14,40,50,296,Luis Díaz,cliente@mail.cl,X,45,Antofagasta,,App,Maquillaje,Belleza,750000,2,-0.2
1414,2023-02-11,19,10,320,Juan Pérez,sin_email,Hombre,60,Valparaíso,Metropolitana,CallCenter,Maquillaje,Tecnología,35000,100,0.05
1415,2023-01-25,76,-1,487,Carlos Soto,cliente@mail.cl,Otro,,Talca,Metropolitana,App,Notebook,,35000,3,0.5
